Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
09-25-2013,AQS,481130069,3,9,ug/m3 LC,38,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-26-2013,AQS,481130069,3,11.3,ug/m3 LC,47,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-27-2013,AQS,481130069,3,12.2,ug/m3 LC,51,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-28-2013,AQS,481130069,3,7.8,ug/m3 LC,33,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-29-2013,AQS,481130069,3,3.1,ug/m3 LC,13,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-30-2013,AQS,481130069,3,8.9,ug/m3 LC,37,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-10-13,AQS,481130069,3,11.2,ug/m3 LC,47,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-10-13,AQS,481130069,3,5.5,ug/m3 LC,23,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-10-13,AQS,481130069,3,6.2,ug/m3 LC,26,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-10-13,AQS,481130069,3,5.4,ug/m3 LC,23,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-10-13,AQS,481130069,3,3.6,ug/m3 LC,15,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-10-13,AQS,481130069,3,3,ug/m3 LC,13,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-10-13,AQS,481130069,3,7,ug/m3 LC,29,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-10-13,AQS,481130069,3,9.8,ug/m3 LC,41,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-10-13,AQS,481130069,3,11,ug/m3 LC,46,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-10-13,AQS,481130069,3,10.3,ug/m3 LC,43,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-10-13,AQS,481130069,3,8.5,ug/m3 LC,35,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-10-13,AQS,481130069,3,6.6,ug/m3 LC,28,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-13-2013,AQS,481130069,3,7.5,ug/m3 LC,31,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-14-2013,AQS,481130069,3,9.5,ug/m3 LC,40,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-15-2013,AQS,481130069,3,5.5,ug/m3 LC,23,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-16-2013,AQS,481130069,3,1.9,ug/m3 LC,8,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-17-2013,AQS,481130069,3,5.3,ug/m3 LC,22,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-18-2013,AQS,481130069,3,8,ug/m3 LC,33,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-19-2013,AQS,481130069,3,3.7,ug/m3 LC,15,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-20-2013,AQS,481130069,3,7.2,ug/m3 LC,30,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-21-2013,AQS,481130069,3,9.7,ug/m3 LC,40,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-22-2013,AQS,481130069,3,5.8,ug/m3 LC,24,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-23-2013,AQS,481130069,3,8.5,ug/m3 LC,35,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-24-2013,AQS,481130069,3,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-25-2013,AQS,481130069,3,7.9,ug/m3 LC,33,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-26-2013,AQS,481130069,3,10.7,ug/m3 LC,45,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-27-2013,AQS,481130069,3,4.8,ug/m3 LC,20,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-28-2013,AQS,481130069,3,10.1,ug/m3 LC,42,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-29-2013,AQS,481130069,3,8.3,ug/m3 LC,35,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-30-2013,AQS,481130069,3,5.2,ug/m3 LC,22,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-31-2013,AQS,481130069,3,4.3,ug/m3 LC,18,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-11-13,AQS,481130069,3,6.7,ug/m3 LC,28,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-11-13,AQS,481130069,3,5.5,ug/m3 LC,23,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-11-13,AQS,481130069,3,7.2,ug/m3 LC,30,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-11-13,AQS,481130069,3,8.7,ug/m3 LC,36,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-11-13,AQS,481130069,3,9,ug/m3 LC,38,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-11-13,AQS,481130069,3,3.3,ug/m3 LC,14,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-11-13,AQS,481130069,3,6.1,ug/m3 LC,25,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-11-13,AQS,481130069,3,6.7,ug/m3 LC,28,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-11-13,AQS,481130069,3,7.9,ug/m3 LC,33,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-11-13,AQS,481130069,3,10.8,ug/m3 LC,45,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-11-13,AQS,481130069,3,16.6,ug/m3 LC,60,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-11-13,AQS,481130069,3,4.9,ug/m3 LC,20,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-13-2013,AQS,481130069,3,6,ug/m3 LC,25,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-14-2013,AQS,481130069,3,9.5,ug/m3 LC,40,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-15-2013,AQS,481130069,3,14.5,ug/m3 LC,56,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-16-2013,AQS,481130069,3,6.7,ug/m3 LC,28,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-17-2013,AQS,481130069,3,3.8,ug/m3 LC,16,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-18-2013,AQS,481130069,3,3.7,ug/m3 LC,15,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-19-2013,AQS,481130069,3,4.1,ug/m3 LC,17,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-20-2013,AQS,481130069,3,9.4,ug/m3 LC,39,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-21-2013,AQS,481130069,3,14,ug/m3 LC,55,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-22-2013,AQS,481130069,3,2.9,ug/m3 LC,12,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-23-2013,AQS,481130069,3,5.5,ug/m3 LC,23,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-24-2013,AQS,481130069,3,3.8,ug/m3 LC,16,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-25-2013,AQS,481130069,3,4.8,ug/m3 LC,20,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-26-2013,AQS,481130069,3,4.8,ug/m3 LC,20,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-27-2013,AQS,481130069,3,5.7,ug/m3 LC,24,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-28-2013,AQS,481130069,3,9,ug/m3 LC,38,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-29-2013,AQS,481130069,3,11.9,ug/m3 LC,50,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-30-2013,AQS,481130069,3,8.4,ug/m3 LC,35,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-12-13,AQS,481130069,3,6.4,ug/m3 LC,27,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-12-13,AQS,481130069,3,10.2,ug/m3 LC,43,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-12-13,AQS,481130069,3,9.8,ug/m3 LC,41,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-12-13,AQS,481130069,3,3.8,ug/m3 LC,16,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-12-13,AQS,481130069,3,6.2,ug/m3 LC,26,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-12-13,AQS,481130069,3,9.9,ug/m3 LC,41,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-12-13,AQS,481130069,3,8.9,ug/m3 LC,37,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-12-13,AQS,481130069,3,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-12-13,AQS,481130069,3,12.6,ug/m3 LC,52,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-12-13,AQS,481130069,3,12,ug/m3 LC,50,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-13-2013,AQS,481130069,3,11.1,ug/m3 LC,46,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-14-2013,AQS,481130069,3,10.5,ug/m3 LC,44,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-15-2013,AQS,481130069,3,9.2,ug/m3 LC,38,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-16-2013,AQS,481130069,3,6.9,ug/m3 LC,29,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-17-2013,AQS,481130069,3,12.8,ug/m3 LC,52,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-18-2013,AQS,481130069,3,11.3,ug/m3 LC,47,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-19-2013,AQS,481130069,3,6.1,ug/m3 LC,25,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-20-2013,AQS,481130069,3,9.5,ug/m3 LC,40,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-25-2013,AQS,481130069,3,8.9,ug/m3 LC,37,Dallas Hinton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-01-13,AQS,481130069,4,15.7,ug/m3 LC,59,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-01-13,AQS,481130069,4,22.8,ug/m3 LC,74,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
03-01-13,AQS,481130069,4,18.9,ug/m3 LC,65,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
04-01-13,AQS,481130069,4,15.6,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
05-01-13,AQS,481130069,4,10.2,ug/m3 LC,43,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
06-01-13,AQS,481130069,4,15.5,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
07-01-13,AQS,481130069,4,19.6,ug/m3 LC,67,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
08-01-13,AQS,481130069,4,13.1,ug/m3 LC,53,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
09-01-13,AQS,481130069,4,5.7,ug/m3 LC,24,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
10-01-13,AQS,481130069,4,4.1,ug/m3 LC,17,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
11-01-13,AQS,481130069,4,8.6,ug/m3 LC,36,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
12-01-13,AQS,481130069,4,10.8,ug/m3 LC,45,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-13-2013,AQS,481130069,4,7.5,ug/m3 LC,31,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-14-2013,AQS,481130069,4,9.5,ug/m3 LC,40,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-15-2013,AQS,481130069,4,10.3,ug/m3 LC,43,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-16-2013,AQS,481130069,4,15.9,ug/m3 LC,59,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-17-2013,AQS,481130069,4,17.7,ug/m3 LC,63,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-18-2013,AQS,481130069,4,18.4,ug/m3 LC,64,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-19-2013,AQS,481130069,4,15.5,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-20-2013,AQS,481130069,4,19.6,ug/m3 LC,67,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-21-2013,AQS,481130069,4,15.4,ug/m3 LC,58,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-22-2013,AQS,481130069,4,16.5,ug/m3 LC,60,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-23-2013,AQS,481130069,4,16.5,ug/m3 LC,60,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-24-2013,AQS,481130069,4,16.9,ug/m3 LC,61,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-25-2013,AQS,481130069,4,23.5,ug/m3 LC,75,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-26-2013,AQS,481130069,4,21,ug/m3 LC,70,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-27-2013,AQS,481130069,4,13.7,ug/m3 LC,54,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-28-2013,AQS,481130069,4,11.5,ug/m3 LC,48,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-29-2013,AQS,481130069,4,11.1,ug/m3 LC,46,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-30-2013,AQS,481130069,4,8.2,ug/m3 LC,34,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-31-2013,AQS,481130069,4,8.7,ug/m3 LC,36,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
01-02-13,AQS,481130069,4,9.1,ug/m3 LC,38,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
02-02-13,AQS,481130069,4,9.8,ug/m3 LC,41,Dallas Hinton,1,100,88101,PM2.5 - Local Conditions,19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,113,Dallas,32.820061,-96.860117
